date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:42:13	3986/3986	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:10:02%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-youtube-circle.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-youtube-circle.svg	(from http://sontl/themes/education/html/demo/e-learning/)
21:42:13	17785/17785	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jul%202016%2007:10:26%20GMT	http://sontl/themes/education/html/demo/e-learning/img/partner/logo6.png	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/partner/logo6.png	(from http://sontl/themes/education/html/demo/e-learning/)
21:42:14	2375/2375	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:10:01%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-world-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-world-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:42:15	1364/1364	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:52%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-share-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-share-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:42:15	1146/1146	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:31%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-facebook-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-facebook-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:42:16	1399/1399	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:59%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-twitter-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-twitter-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:42:16	1258/1258	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:40%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-linkedin-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-linkedin-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:42:16	1325/1325	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:48%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-pinterest-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-pinterest-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:42:17	2876/2876	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:36%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-instagram-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-instagram-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:42:17	1101/1101	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:59%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-user-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-user-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:42:17	935/935	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:41%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-login-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-login-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:42:18	738/738	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:44%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-menu-white.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-menu-white.svg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:42:18	27809/27809	---MC-	200	added ('OK')	text/javascript	date:Mon,%2015%20Aug%202016%2004:25:11%20GMT	https://www.google-analytics.com/analytics.js	C:/Users/tranl/Documents/MyWebsites/edu%20website/www.google-analytics.com/analytics.js	(from http://sontl/themes/education/html/demo/e-learning/)
21:42:19	683/683	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:45%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-next-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-next-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:42:19	1553/1553	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:45%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-pen.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-pen.svg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:42:19	3281/3281	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:52%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-settings-white.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-settings-white.svg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:42:20	1587/1587	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:41%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-list-white.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-list-white.svg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:42:20	3833/3833	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:34%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-grid-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-grid-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:42:31	359878/359878	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:08:57%20GMT	http://sontl/themes/education/html/demo/e-learning/img/blog/img1.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/blog/img1.jpg	(from http://sontl/themes/education/html/demo/e-learning/)
21:42:34	86941/86941	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:09:00%20GMT	http://sontl/themes/education/html/demo/e-learning/img/courses/img1.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/courses/img1.jpg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:42:36	26048/26048	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:09:07%20GMT	http://sontl/themes/education/html/demo/e-learning/img/courses/img3.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/courses/img3.jpg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:42:40	32501/32501	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:09:07%20GMT	http://sontl/themes/education/html/demo/e-learning/img/courses/img29.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/courses/img29.jpg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:42:42	34819/34819	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:08:52%20GMT	http://sontl/themes/education/html/demo/e-learning/img/avatar/avatar-chef-6.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/avatar/avatar-chef-6.jpg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:42:43	1452/1452	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:41%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-list.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-list.svg	(from http://sontl/themes/education/html/demo/e-learning/index-2.php)
21:42:43	1589/1589	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:56%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-star.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-star.svg	(from http://sontl/themes/education/html/demo/e-learning/index-2.php)
21:42:43	1713/1713	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:37%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-level.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-level.svg	(from http://sontl/themes/education/html/demo/e-learning/index-2.php)
21:42:44	1194/1194	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:25%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-clock-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-clock-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/index-2.php)
21:43:14	387619/387619	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Jul%202016%2007:08:48%20GMT	http://sontl/themes/education/html/demo/e-learning/js/nicdark_plugins.min.js	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/js/nicdark_plugins.min.js	(from http://sontl/themes/education/html/demo/e-learning/)
21:43:14	4393/4393	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:10:05%20GMT	http://sontl/themes/education/html/demo/e-learning/img/logos/logo-elearning-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/logos/logo-elearning-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/index-3.php)
21:43:24	414902/414902	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:10:12%20GMT	http://sontl/themes/education/html/demo/e-learning/img/parallax/img17.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/parallax/img17.jpg	(from http://sontl/themes/education/html/demo/e-learning/courses.php)
21:43:30	98944/98944	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:09:01%20GMT	http://sontl/themes/education/html/demo/e-learning/img/courses/img11.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/courses/img11.jpg	(from http://sontl/themes/education/html/demo/e-learning/index-3.php)
21:43:41	104472/104472	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:09:02%20GMT	http://sontl/themes/education/html/demo/e-learning/img/courses/img14.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/courses/img14.jpg	(from http://sontl/themes/education/html/demo/e-learning/index-3.php)
21:43:48	400778/400778	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:10:14%20GMT	http://sontl/themes/education/html/demo/e-learning/img/parallax/img2.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/parallax/img2.jpg	(from http://sontl/themes/education/html/demo/e-learning/index-2.php)
21:43:52	129125/129125	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:09:03%20GMT	http://sontl/themes/education/html/demo/e-learning/img/courses/img18.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/courses/img18.jpg	(from http://sontl/themes/education/html/demo/e-learning/index-3.php)
21:44:55	453629/453629	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:10:11%20GMT	http://sontl/themes/education/html/demo/e-learning/img/parallax/img12.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/parallax/img12.jpg	(from http://sontl/themes/education/html/demo/e-learning/index-3.php)
21:44:55	2599/2599	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:46%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-phone-white.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-phone-white.svg	(from http://sontl/themes/education/html/demo/e-learning/index-4.php)
21:44:56	2233/2233	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:46%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-percentage-white.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-percentage-white.svg	(from http://sontl/themes/education/html/demo/e-learning/index-4.php)
21:45:04	50183/50183	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:08:53%20GMT	http://sontl/themes/education/html/demo/e-learning/img/avatar/avatar-chef-7.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/avatar/avatar-chef-7.jpg	(from http://sontl/themes/education/html/demo/e-learning/index-4.php)
21:45:05	771/771	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:24%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-check-green.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-check-green.svg	(from http://sontl/themes/education/html/demo/e-learning/index-4.php)
21:45:05	812/812	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:26%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-close-red.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-close-red.svg	(from http://sontl/themes/education/html/demo/e-learning/index-4.php)
21:45:10	503097/503097	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:10:22%20GMT	http://sontl/themes/education/html/demo/e-learning/img/parallax/img6.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/parallax/img6.jpg	(from http://sontl/themes/education/html/demo/e-learning/index-3.php)
21:45:10	6289/6289	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:20%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-award-color.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-award-color.svg	(from http://sontl/themes/education/html/demo/e-learning/index-5.php)
21:45:11	6113/6113	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:33%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-graduation-color.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-graduation-color.svg	(from http://sontl/themes/education/html/demo/e-learning/index-5.php)
21:45:11	4090/4090	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:33%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-graph-color.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-graph-color.svg	(from http://sontl/themes/education/html/demo/e-learning/index-5.php)
21:45:12	2228/2228	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:54%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-star-full-white.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-star-full-white.svg	(from http://sontl/themes/education/html/demo/e-learning/index-5.php)
21:45:12	2373/2373	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:55%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-star-half-white.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-star-half-white.svg	(from http://sontl/themes/education/html/demo/e-learning/index-5.php)
21:45:13	2972/2972	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:55%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-star-white.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-star-white.svg	(from http://sontl/themes/education/html/demo/e-learning/index-5.php)
21:45:15	511652/511652	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:10:20%20GMT	http://sontl/themes/education/html/demo/e-learning/img/parallax/img40.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/parallax/img40.jpg	(from http://sontl/themes/education/html/demo/e-learning/index-4.php)
21:45:17	1834/1834	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:24%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-category-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-category-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/single-course.php)
21:45:17	1862/1862	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:49%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-print-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-print-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/single-course.php)
21:45:18	1160/1160	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:30%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-facebook-color.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-facebook-color.svg	(from http://sontl/themes/education/html/demo/e-learning/single-course.php)
21:45:18	1723/1723	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:58%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-twitter-color.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-twitter-color.svg	(from http://sontl/themes/education/html/demo/e-learning/single-course.php)
21:45:18	1771/1771	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:47%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-pinterest-color.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-pinterest-color.svg	(from http://sontl/themes/education/html/demo/e-learning/single-course.php)
21:45:19	1294/1294	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:39%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-linkedin-color.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-linkedin-color.svg	(from http://sontl/themes/education/html/demo/e-learning/single-course.php)
21:45:19	1449/1449	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:32%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-google-color.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-google-color.svg	(from http://sontl/themes/education/html/demo/e-learning/single-course.php)
21:45:19	1161/1161	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:42%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-mail-color.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-mail-color.svg	(from http://sontl/themes/education/html/demo/e-learning/single-course.php)
21:45:20	1456/1456	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:31%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-file-green.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-file-green.svg	(from http://sontl/themes/education/html/demo/e-learning/single-course.php)
21:45:20	1163/1163	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:48%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-play-green.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-play-green.svg	(from http://sontl/themes/education/html/demo/e-learning/single-course.php)
21:45:21	832/832	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:54%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-star-full-yellow.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-star-full-yellow.svg	(from http://sontl/themes/education/html/demo/e-learning/single-course.php)
21:45:21	1639/1639	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:47%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-pin-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-pin-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/single-course.php)
21:45:21	2248/2248	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:22%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-card-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-card-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/single-course.php)
21:45:31	1068447/1068447	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:10:09%20GMT	http://sontl/themes/education/html/demo/e-learning/img/parallax/img0.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/parallax/img0.jpg	(from http://sontl/themes/education/html/demo/e-learning/index-2.php)
21:45:41	55419/55419	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:08:54%20GMT	http://sontl/themes/education/html/demo/e-learning/img/avatar/avatar-chef-8.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/avatar/avatar-chef-8.jpg	(from http://sontl/themes/education/html/demo/e-learning/account.php)
21:45:41	1098/1098	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:30%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-email-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-email-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/account.php)
21:45:42	1724/1724	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:38%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-link-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-link-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/account.php)
21:45:42	1216/1216	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:50%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-remove-red.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-remove-red.svg	(from http://sontl/themes/education/html/demo/e-learning/account.php)
21:45:43	1484/1484	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:58%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-trash.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-trash.svg	(from http://sontl/themes/education/html/demo/e-learning/compare.php)
21:45:43	854/854	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:55%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-star-full.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-star-full.svg	(from http://sontl/themes/education/html/demo/e-learning/compare.php)
21:45:43	1013/1013	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:55%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-star-half.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-star-half.svg	(from http://sontl/themes/education/html/demo/e-learning/compare.php)
21:45:49	231416/231416	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:10:21%20GMT	http://sontl/themes/education/html/demo/e-learning/img/parallax/img5.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/parallax/img5.jpg	(from http://sontl/themes/education/html/demo/e-learning/index-5.php)
21:46:01	71109/71109	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:08:54%20GMT	http://sontl/themes/education/html/demo/e-learning/img/avatar/avatar-chef-9.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/avatar/avatar-chef-9.jpg	(from http://sontl/themes/education/html/demo/e-learning/teachers.php)
21:46:02	2784/2784	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:45%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-mobile-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-mobile-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/single-teacher.php)
21:46:02	3504/3504	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:53%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-skype-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-skype-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/single-teacher.php)
